,Epoch,AUC,PRC,Accuracy,loss
0,0,0.8730629874629294,0.7735259243289857,0.7937026174533783,0.4515675604343414
0,1,0.895407525027148,0.8003506465044926,0.8162248907088706,0.4126812815666199
0,2,0.903305189931376,0.807092665788318,0.8224226661501853,0.3986088931560516
0,3,0.912341815780521,0.8183518538893167,0.8331027613303083,0.3824298083782196
0,4,0.9191729829714836,0.8252104563579974,0.8378064301920204,0.3707605302333832
0,5,0.9316752498988677,0.8476880222841225,0.8582258867799236,0.3432949483394623
